,review_id,business_id,text,stars
152052,B-mwpv1K86kAYgFdee1ilA,CHhYILNXTM3DIhmnpXlB3Q,"Be advised , if the driver does not get the tip he thinks that he deserves (plus delivery ' fee ' )  , he will throw a fit in the hallway of your building. If you call to complain about it you will be told what the average tip is for your building and how you are ' too cheap'. Also if you put your tip on a credit card via their on line ordering and not on the slip in front of the driver , the drivers don't understand that  and think you are giving them nothing, and pitch an even bigger fit.  Dinner and a show! 

Thankfully the security guard in my building put a stop to it. 

So you tell me folks, is expecting a $10 tip on a $20 food order ( including $2 ' delivery fee ' )  the norm? 50%?",1
152053,GxqpzZ_tdPvGelPVl9KUFg,CHhYILNXTM3DIhmnpXlB3Q,"Good Chinese food at good price. Only argument i have is they chop their rice instead of leaving whole grain. The dishes could be spicier, and, extra sweet and sour sauce when asked for should be given to customers. Chicken, pork, beef very easy to chew and eat, and good-tasting. I've yet to encounter any spoiled cabbage or other foods. Good, friendly delivery person. Fast food always! Easy ordering online as well. I enjoy it.",3
152054,myEpnPftunr2-AvlEMRl9Q,CHhYILNXTM3DIhmnpXlB3Q,"This place was a disappointment. I was totally looking forward to getting some Chinese food the day I ate here. I did a delivery order, and the person who took my order was so very rude. Our food did arrive hot but I don't know about fresh. The food was so bad I didn't even finish it.",3
152055,7_oihHIMQ62o-HwnROXTMw,CHhYILNXTM3DIhmnpXlB3Q,"I made the mistake of ordering from this place twice! I guess thinking it might have gotten better the second time around. I was very wrong!!! The food is extremely over-priced and completely tasteless!!! I will NEVER eat there again! I was also told that I could not get a side of teriyaki sauce, even though I ordered a chicken teriyaki bowl and a beef bowl. Thankfully I didn't get extra sauce, it was disgusting on the chicken and beef bowl.",2
152056,9qgAHqndLyfkj8SD5DSEjg,CHhYILNXTM3DIhmnpXlB3Q,"Honey walnut shrimp. I was craving some yesterday, so despite the negative reviews on here, I decided to stop by for lunch. Honey walnut shrimp is $11.95 and comes with a generous amount of shrimp and a side of white rice. The food took about 10 minutes so I know they made it fresh. I really enjoyed my food and I have nothing negative to say about this particular visit.",3
152578,0PF3YH_wCLvycJupwczZlg,Tigw_9LXyHL63Eu3XAXwRw,"The food is not taste good and the price is higher than other Chinese restaurants. When finished, they add the tips by themselves. This is really rude.",1
152579,_XAu9UhS8dr0mncr4JkBcg,Tigw_9LXyHL63Eu3XAXwRw,"Richard Pro returns with a fresh review after 6 years of being MIA from this location.

As mentioned in my previous review, this place used to be SWAMPED. When I finally returned, it was virtually empty. Unable to resist sampling their changes, I proudly present my updated 1-star review.

I ordered what they used to be famous for: xiao long bao. It came out lukewarm as though it was microwaved. There was no soup in the dumpling, and the meat was very tough. One of the worst xiao long bao's I've ever had, to be quite frank.

Next on my list was the salty rice roll. This was excellent, and I give them full marks for this. However, it's such a banal dish that it's really child's play.

Finally I had the spicy chilled cucumbers. This was absolutely awful. When prepared properly, the spicy sauce is hot and addicting and delicious. When made incorrectly, however, it's just like mixing a cold vegetable with tons of hot sauce. It won't taste good.

1 star.",1
152580,AwapVAQ7dzp8E0kDiWhPTA,Tigw_9LXyHL63Eu3XAXwRw,This the the most expensive Chinese breakfast restaurant. We have 4 people and we spend about $70 dollars. I was shocked when I see the check. We only ordered about 5 small things including milk and Chinese donuts and the Chinese small steam dumplings which they are already dried inside without any juices and so tasteless.,1
152581,SLtzn9FTxVYR25WoHp3joQ,Tigw_9LXyHL63Eu3XAXwRw,"Guess I'm not the only customer who was taken advantage of with the tips. Had lunch with a family member. Food was so so. When we left I wrote an appropriate tip amount (16%). The following when I went to check my credit card balance, the waitress CHANGED my tip to $10.00 when I spent less than $20.00. Ridiculous! This is probably why they are losing customers.",1
152582,jO3SnB2PhmaTccG8CE5fBw,Tigw_9LXyHL63Eu3XAXwRw,"The CHINESE Broccoli... Divine 

The shrimp fried rice. Stale and not fried, more like tossed over a dead flame.
The only thing in this concoction fried were the scrambled eggs. even the shrimp were tired and limp.

And the prices are NOT worth coming back or ever letting the emperor know you were in his presence.

DEFINITELY AVOID at All costs. LITERALLY",1
152583,0dwaXkuUobwtwvKc79jRww,Tigw_9LXyHL63Eu3XAXwRw,"Ordered over 10 items on both the breakfast menu and the Szechuan menu. First of all, their steam buns were ready-made and re-steamed when we ordered, so taste like shui Mai.... Omg and everything comes afterwards are either too salty or tasteless.

OMG this is one of the worst Chinese food I've ever has in my life.",1
152584,cvouIM5yLDwrY_CQD8pe2g,Tigw_9LXyHL63Eu3XAXwRw,"I like to come here with my mom every once in awhile for breakfast, before she has to go to work. 

The food is great (except sometimes its hit and miss). We always order the soybean milk, chinese fried donut (don't know what they are called), pork sung, fried donut wrapped in sticky rice, scallion pancake and sometimes my mom order others items but those are the basic we always get.

The service is eh but I don't usually expect good service in Chinatown anyways. lol.",4
152585,EstgYLki17MYkJEawvJXDg,Tigw_9LXyHL63Eu3XAXwRw,Omg!  I just had the worst shanghai steam dumpling and the preserve pork is too salty. I failed to run a yelp review prior to going in.,1
152586,9-j3tG-YHOnBaOT-KGCx0g,Tigw_9LXyHL63Eu3XAXwRw,"This place is getting worse every time I come here. They now started adding in gratuity even though there is a party of 2. They add it too even if your order is take out. Total fucking bullshit. 

The service is horrible. The girl working there looks like a fucking bitch who doesn't seem to want to be there so I wasn't happy that I had to pay a higher gratuity then what I would have given.

Be warned!

Update: My mom called later to complain (same lady that took care of us and added in the gratuity)....and the lady said, next time let me know that you are local and I will not add in gratuity...uhhh what?!? I didn't realize tipping was ""required"" now. You should be lucky if you get tipped for such horrible attitude/service!",1
152587,-pvS8TtCIbh4mQlDpVikPQ,Tigw_9LXyHL63Eu3XAXwRw,"This is one of the few times where Yelp reviews have let me down... because I LOVED the food here. I came here reluctantly because of the low rating, but my Aunt really wanted to eat some Szechuan cuisine while we were in Las Vegas. But maybe my low expectations were a good thing, because I was pleasantly surprised at how good the food was.

Here's the breakdown!

*Food:
-Pork intestine in clay pot: SO yummy!! This was flavored with a sour and spicy sauce, it was really delicious and the intestine was cooked perfectly. It didn't taste too pungent and it had the right amount of softness. 

-Sizzling rice dish: Delicious. The sauce was sweet and savory, and I loved how it complimented the texture of the crispy rice. One of my favorites from what we ordered.

-Eggplant with garlic sauce: Cooked to perfection! It had the right amount of spice and sweetness and the eggplant was soft with a bit of crisp on the skin.

-Szechuan beef: This was okay. You get A LOT of beef, but it was just all spice and salt and lacked that extra pinch of flavor to take it to the next level.

*Service: It was a little slow because there was only one waiter for the whole restaurant. He was pretty nice and accommodating when he was serving us, but we had to flag him down sometimes. 

*Price: Pretty cheap. Around $10-12 for each dish, which is not bad for dinner.

*Ambiance: The restaurant is pretty spacious, however, some of my dishes weren't very clean prior to eating and I had to switch them out. But that's pretty typical of most Chinese restaurants, so it wasn't a big deal. 

So this is one of the few times where I'm just going to have to disagree with the majority on Yelp. The food is great here and they know how to cook most Szechuan dishes just right. 

*They also offer free wifi inside!!! What Chinese restaurant does that? MAJOR plus!!",4
152588,Wit1x8kzkZKezwtNWrkvQA,Tigw_9LXyHL63Eu3XAXwRw,"Ive been coming here for years. Its right in the Chinatown district. The food quality is very high & very good. You consistently get the same quality every time you come here. If you decide to eat in, the restaurant is cozy with ample table room and is a very quiet setting. Service, however is hit or miss.",3
152589,FmoA58ZE7cBb5WpBEb4iHA,Tigw_9LXyHL63Eu3XAXwRw,"Unfortunately the service here has dropped off in the past few years. Every family trip (about once annually now) we would come down to Chinatown to grab some good eats. In the past this restaurant was bustling full of people, service was quick, and portion/food was great.

Seems the prices haven't changed too much but the food quality, portions, and slow service (with noone else in the restaurant) have dropped off. Some of the plates were okay, but most were bland, over-salted, or had enough oil to make a soup out of.",2
152590,ZD4G0dWesqN_PQQeW8f9Fg,Tigw_9LXyHL63Eu3XAXwRw,"The only good thing here is the hot soy milk. But the soy milk was room temp today. Service wasn't so great. Waitress sorta kept ignoring us. The plates and utensils were dirty. Again, try to come here for breakfast only for the soy milk.",2
152591,1pjZwhNXa1DPxVs0YebwAQ,Tigw_9LXyHL63Eu3XAXwRw,"Brought my book club here for an evening of discussion and great Chinese food. In addition, the website boasted 1.99 glasses of house wine. We checked with server and asked about the wine specials and were advised, no, they were 2.99. Still a great deal, wine for all!

The place was packed, the 6 of us ordered our entrees and were told it would be awhile as they are busy. Within 5 mins, one meal came out, 5 mins later, the next and so it went for 5 entrees.

One of our group ordered combo fried rice, which finally came out 15 mins or so after our last served entrée. They should call this ""fried rice"" white rice with peas. Looked awful, boring and bland. The taster confirmed this was the case. As was the case with the tofu meal ordered by someone else.

Garlic eggplant was good, lo mein was good also.

The kicker came with the bill, three glasses of wine $14.98. Also on the bill, 3 side orders of rice, which were not ordered or received.
I call the owner over and advise we were not charged correctly as the wine should be 1.99 according to webpage or even 2.99 as confirmed by the waiter. Well, this woman just screamed, ""website old, not good prices, new owner, no you pay this price!!"" on and on. When we advised the waiter stated 2.99, she then yelled at him, handed me back the bill and said ""no, pay this thank you"".

Really?? 

Then, as we were leaving after paying the bill , she comes and says ""give us another chance, we will give you free dessert next time and we will change the website"". I think not madam.

There are plenty of good places to eat in Chinatown, this place is not one of them.

From their website: Apparently, you pay what they say, regardless of what is advertised.

類酒Specialty Wine  


特類酒
Specialty Wine Glass bottle 
金鼎葡萄酒
Emperor's Garden Private Label Wine - Cabernet Sauvignon / Chardonnay
   30.00 
Kinsen Plum Wine  1.99 15.00 
   
Shao Hsing Hua Tiao 1.99 15.00 
Sho Chiku Bai Sake 3.00   

香檳及粉葡萄酒
Sparkling & Blush Wine   bottle 
Cook's Spumante  Split 3.00  15.00 
   
Beringer White Zinfandel   15.00 
La Terre White Zinfandel    12.00 

Goto Top 

Wine 葡萄酒

杯裝葡萄酒By the Glass (Special $1.99)
 La Terre Merlot / Cabernet Sauvignon 
 Chardonnay / White Zinfandel 

紅葡萄酒Red Wine

Sterling Vineyards Napa Merlot 38.00 
 Callaway Merlot 19.00 
 La Terre Merlot 12.00",1
152592,gPhyMpF-clDWXlLAW8JhdQ,Tigw_9LXyHL63Eu3XAXwRw,One Taiwanese lady doing everything except cook. We waited some. Food worth the wait.,5
152593,dRmavH4fdCezsEGLiwwyDg,Tigw_9LXyHL63Eu3XAXwRw,"I would consider my family and I really good critics of chinese food as we have been all over the country trying chinese restaurants.  This week we were looking for a chinese restaurant in the Las Vegas Chinatown area and found this place.  We should have been wise and not bothered when we only saw a few people in the restaurant for dinner.

There seem to be only a chinese lady(I think the owners wife) working all aspects of the restaurant.  She was taking orders, getting drinks, cleaning table, etc.  She was all over the place which had us waiting.  Needless to say the serve was extremely poor.  The food we ordered was even worst.  No flavor, no taste.  One of our crispy fish dishes was not crispy and was very soft.  We told her the problem but she didn't care.  Please save your money and go somewhere else.  Panda express is way better than this place. By the way, the owner was having dinner and never bothered to help her, even when more people arrived.  Stay far away from this restaurant.",1
152594,b6TFMML95xlH5MLhZLtrxw,Tigw_9LXyHL63Eu3XAXwRw,"Yaaay! I'm always excited when I get to write a one-star review! Trust me, it is NOT often that I write a one-star, you have to be truly horrendous to get a one-star from me. Well, truly horrendous is the perfect description for Emperor's Garden. 

Firstly, I didn't pick the place, my traveling book club met there. Being Asian, I tried to be open-minded about it, as none of my Asian Yelpie friends seem to dig this place. I  was pleasantly surprised when I walked in to see it wasn't Americanized at all, actually it's smack in the middle of Chinatown, and the place is just as run-down and stinky as the rest of it (this is not an insult)!

The place was packed with Chinese people, a tour company had taken over the place for dinner. Why would Chinese people from China would want to eat here? I have no idea. Maybe the horrendous service reminded them of home? 

The food was mediocre to bad. The highlight of the night was the eggplant, it was decent. I got the combination fried rice, which was bland and simple, cooked more in the true Taiwanese style than the American style. I tried the Seafood Lo Mein, which was decent, again bland, as authentic lo mein is, but not enough seafood. Nothing about the food wowed me, 3-stars at best. 

The one-star is because of the horrible service. The place has a full bar and someone in my party mentioned that house wine was $2 a glass. What a deal! She had even mentioned it to the waiter, specifically asking if the glass was $2, and he mumbled something like, ""yes, we have it, but it's $3."" The other lady at my table said, ""I would like the $5 glass of wine, NOT the house wine."" Soooo...  the wine comes, and just for fun, everyone tried the $2 wine (I swear it was the two-buck chuck they sell at Trader Joe's) then we tried the $5 wine. IT WAS EXACTLY THE SAME! But we laughed it off. We were having fun and the lady didn't seem to mind paying the extra $2.

The bad service came when we got the bill. They charged everyone $5 for a glass of wine. When we complained, the OWNER said that's the price and we have to pay. WTF??? We even pulled up the website to show that the house wine was $2 and we specifically asked when we ordered. The OWNER said that it wasn't her website and she would not honor the price. LOL. Well, the address was the same? The name of the restaurant was the same? I guess someone with a huge vendetta against this place took it upon themselves to make a fake website and sell glasses of wine for $2. HAHAHA. What a bunch of bullcr@p. And the OWNER was getting nasty about it, she was so upset we weren't going to pay the extra $2! Her restaurant was packed, we just rang up a $200 bill and she was upset over the $2! 

So we did what every vindictive 'Murican does, we took it out of the tip. LOL. Duuuuh... The OWNER then had the audacity to tell us if we come back, we can have a free dessert. Uh... no. 

They also padded our bill with things we didn't order, like bowls of rice and something else.... but they promptly took it off. 

Overall.... just a miserable experience in a stinky rundown place. Will not come back.",1
152595,wbsBqvUji5egdWEUNh6D4Q,Tigw_9LXyHL63Eu3XAXwRw,"This restaurant is the worst !Be cautious !Food is bad ！They add 15%tips on your credit card for two of us at lunch time!If food and service are good ,we dont mind!but they deserved no tips!dont go there!",1
152596,v85VeeD0yK98wvK4hoNffw,Tigw_9LXyHL63Eu3XAXwRw,Worst restaurant that I ever eat in LV!!!   They have the worst service and you can't choose the amount of tip!!!   Do not come !!!,1
152597,vQGh39UtHcw5FAecWX2GFQ,Tigw_9LXyHL63Eu3XAXwRw,"If you are looking for delicious, authentic asian food, this is the best place to go! I come here for the lamb, but they have so many other options as well. Service is great! The waiters speak both English and mandarin.",5
152598,PKpX2f6hfVa04ZIYMFw9dA,Tigw_9LXyHL63Eu3XAXwRw,"I came here for lunch on a Tuesday and ordered off their lunch special. 
1. Broccoli beef, 7.95
- soup
- egg roll
2. Lunch rice, 50c
for $10.13

- 2nd floor. Seated and ordered quickly. Received food less than 10 min. 
- I was surprised that I had to pay for lunch rice! haha. Felt like some kind of hidden fee. Maybe bc I can't read Chinese? I assumed that a lunch special was going to be all on one plate. My mistake. They did give me way too much rice for one person. This should have been shared. 
- Broccoli beef was fresh and tasted good. 
- My soup had a huge serving spoon in it!!! xD! My spoon is tooooo big. lol 
- good soup. average egg roll. 
- I thought I was going to get tea, but they gave me water instead. I actually had to ask if I can get a drink. fail. 
- Come for lunch for more than one. Not just one.",3
152599,1BM7ugnxXTRKRBE0fv57lA,Tigw_9LXyHL63Eu3XAXwRw,"*Review is strictly for the Taiwanese style breakfast*

Do you know what's worse than losing money in Vegas? The answer is coming here for Taiwanese style breakfast  ...

I don't even know why I came here in the first place, but our group saw the word ""Yong He Soybean Milk"" (永和豆漿) and the rest is history. ""Yong He Soybean Milk"" symbolizes a famous Taiwanese breakfast restaurant and everyone nowadays just abuses its name. Breakfast is available from 8 AM to 2 PM.

There was only one server at 8 AM and he doesn't seem to speak English, but at least he speaks fluent Mandarin (errr ....... yay)! 

Soy Sauce Flavored Soybean Drink (""Salty"" Soy Milk, $3.25): ""Salty"" soy milk is one of those Taiwanese breakfast item not everyone would love. It contained vinegar, Chinese oil stick (youtiao), sesame oil, and some green onion. Emperor's Garden version of ""salty"" soy milk was a bit disappointing. (2/5)

Shrimp & Chicken Wan Ton Soup ($9.95) - Wow ... $10 wonton soup. I would THINK all food items here would be pretty cheap because we are in the middle of Chinatown. Tasted really whatever and $10 price tag didn't help. (2/5)

Chinese Style Egg Taco (Taiwanese egg pancake, $4.5): One of the most tasteless Taiwanese egg pancake I've had ever. (1/5)

Expensive food, below average taste, somewhat dirty restroom, and pedestrian service. I mean ... talk about ONE (like one-star) amazing experience that I probably want to forget.

P.S. - Emperor's Garden serves Sichuan style cuisines for lunch and dinner.",1
152600,jqv06BwFNOf8Nmw4Uj2q3A,Tigw_9LXyHL63Eu3XAXwRw,For Taiwanese style of breakfast.  The  seasamebaked bun is as hard as a stone.  Disappointed!,1
152601,XLsbK0RqzhQV1ZOknuKcww,Tigw_9LXyHL63Eu3XAXwRw,"First of all the portion of the food definitely does not equals to the price they charged, food was okay, don't expect the service is any better, you serve yourself, at the end there is a 15% mandatory tips.",1
152602,v7AxoSEU4CpeRHf50PghpA,Tigw_9LXyHL63Eu3XAXwRw,"I don't write reviews much, but I do for exceptionally good restaurants and exceptionally bad ones. This one falls into the exceptionally bad category.

What a terrible experience! They used to be pretty good a few years back - but trust these reviews, as this place has really changed!! 

Came here over Christmas break 2014 with the family. Being from the Bay Area, we know what a good Taiwanese breakfast entails, and this place is far from it. It was way overpriced as well.

What we ordered:
Salty soymilk: Tasted bland and flavorless. 
Sweet cold soymilk: Way too sweet. Lukewarm, not cold. And $2.85 for a glass of sweet cold soymilk? Average nowadays should be $1.50, maybe $2. 
Egg taco: Edible, but just some plain eggs around a flat pancake. Quite boring. Didn't even have green onions.
Mixed noodles (拌面): Where are the noodles?? Barely any noodles on the bottom of the bowl with some strings of cucumber. Not worth the $7.95 at all!
Spicy beef pancake (牛肉夾餅). The beef was OK, but the pancake was hard and tasteless. Not at all fluffy the way it should be.

The final kicker; they add a mandatory 15% tip. WHAT?? I've only known fancy Western restaurants to do that, and even then it's only at dinner time. They must be losing business and is desperate to try and get whatever they can from their customers. No one's coming back again anyway, I guess there's no harm in ripping that extra tip from them now.",1
152603,e0GXJPbe3NsQXp9qdmR-Gw,Tigw_9LXyHL63Eu3XAXwRw,"We ordered two main dishes,it was like they double the salt for one and didn't put any for the other. They also forced a big tip without providing any service.",1
152604,PXpYfgLQjisKkeXqPcQfpw,Tigw_9LXyHL63Eu3XAXwRw,"I hate writing one star reviews but this place is so awful that I need to warn those who are foodies like us.This should get a negative star if available.

We had a party of 18  and was so excited that they seated us so quickly.  However we can not order because all of our group have not arrived. What the f@ck??????    Why seat me? We have 7 kids with us and they served us only their diluted tea. My sister asked for water for the kids at the beginning when seated....waiter shakes his head yes,yes..water for kids. 
Finally my Asian time family has arrived now we can order. We put in our order for all kinds of dishes, ma po tofu, string beans, fried rice, fish filet, stir fried veggies, steam flounder lastly....Water,please, kids thirsty...waitress took our order and yes, yes water.

15 or 20min later the food came...salty!!!!!! all of it...and no water for the kids. we walk over to the same waitress, to ask for some water for the kids..eating salty food. Again shaking her head ""yes, water..kid..water.""
We finished eating our food and still no water husband got up to ask for water Finally 2pitchers of water came....wait for this....no drinking glasses....wish I knew some mandarin or Cantonese or what ever the f@$k this $hit hole speaks. They even made my sister pay full tips. Nasty people. Never coming back.",1
152605,zlIr3thcnwXtJcIa5U0RuA,Tigw_9LXyHL63Eu3XAXwRw,"I don't think food is that bad.
Just a bit greasy and salty.
It is pricey though.
The waitress was very nice and friendly.
They open until very late so if you are hungry around 10pm.. this will probably the only place you can eat!",3
152606,5SpTedZhCJxorWY2vrun4g,Tigw_9LXyHL63Eu3XAXwRw,The service is horrible!!! They do not give any utensils for the dishes. The waiters attitude is bad!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
152815,WLRgfSpiOybaW9zOCDXs9Q,zFcd_gelAUEwAvJOgiZpvg,"Sweet corn chowder pretty good,( I would have liked it better with WHITE MEAT not dark meat, that's just me)
Ordered Kung Pao Shrimp, but they brought us CHICKEN? We took it, & it was still yummy. And the best part was the Chilean Sea Bass steamed with bean sauce but hmmmm it had bones? Never ever had my Real Chilean sea bass WITH BONES? But the flavor was buttery & creamy and we could NOT stop eating it EVEN after we were full!!!
WE WILL 4 SURE BE BACK!!!
Most Asian clientele....",4
152816,AUlQgPIfB5ioyKg9_dww6g,zFcd_gelAUEwAvJOgiZpvg,"Dude. Get off of the strip and head to china town for the most amazing food of your life! We had the Chilean sea bass steamed with black bean sauce as well as the Kung pao chicken and a corn chowder soup with chopped chicken. The sea bass was melt in your mouth, buttery goodness. There were small bones in it, however, so beware. The Kung pao was amazing too. Both were served with rice and we sipped on their jasmine tea. It was PACKED so call ahead like we did. A+++!",5
152817,vLNjB5fqZuOBr2b4pANGmQ,zFcd_gelAUEwAvJOgiZpvg,"CNN didn't give this place Top 50 Best Chinese Restaurants in America for nothing! This goes far beyond just a good Chinese restaurant. The seafood and meat was as fresh as it could get and the flavors were matched to perfection. I do not like msg, or salty food. This place made the flavors of the food pop, without any heavy sauces or salt. It was Chinese food heaven. A MUST eat before you die.",5
152818,FFSjFxdhaX03ONsLEkLNWw,zFcd_gelAUEwAvJOgiZpvg,"Great food, Good service, and Fair priced. I would suggest the beef and Portobello mushroom dish and Hot and Sour soup very good and a huge bowl. One of the best Chinese places in Vegas.",5
152819,v3NO2tDI9EnrMSrgGKn3ag,zFcd_gelAUEwAvJOgiZpvg,"Clean Chinese restaurant along Spring Mountain Road. I guess the cleanliness, cloth table napkins and servers wearing tux are the reason why this Chinese restaurant is overpriced!

We had the basic salt and pepper pork chops, HK style seafood noodles, Chinese mustard greens with garlic and 1/2 order of roasted duck for $60! 

The flavor was ordinary, nothing fancy. 

Not sure if I'll be back. I suggest you just go to neighboring Chinese restaurants.",3
152820,yfjfO77k4G9J-2Zvl4lPFA,zFcd_gelAUEwAvJOgiZpvg,"We decided to eat here for Chinese New Year because of the good reviews and it truly lived up to its reputation. A bit pricey, but worth it because of the food and ambience. I especially enjoyed the Chilean sea bass with black bean sauce, which just melted in my mouth and I couldn't stop eating it.

Bonus points for honest employee who returned my purse that I had left, right before we got into our car. Thank you.",5
152821,UtvPX24WIpfudQt97_DRSQ,zFcd_gelAUEwAvJOgiZpvg,"My husband and I decided to try this restaurant because of the reviews. We ordered the pan seared Chilean sea bass, chicken fried rice and sweet and sour chicken. The sea bass was terrible! It was soaked in oil. The sweet and sour chicken was made with dark meat and precooked. The fried rice was excellent. I sent back the sea bass and was given the explanation of ""this is how it's made"", with an attitude. I asked for beef and broccoli instead. It was delish. As we the service, we were approached and asked for the entire order. We had not even looked at the menu. We weren't offered dipping noodles or tea, as the table behind us was. We will not be returning to this restaurant.",2
152822,FXGoWJDZqowNHmmJEIRQHg,zFcd_gelAUEwAvJOgiZpvg,"A very clean Chinese restaurant that has plenty of seating to accommodate large parties and good sized parking lot. Their menu comes with gorgeous pictures of their entrees, but unfortunately it doesn't transfer over to the real deal. 

As this is a family style restaurant, we wanted to get around 6 - 7 items to share amongst each other. The entrees we got were;

Peking Duck: probably one of their best things here, good sized duck, lots of meat, very crispy skin, comes with the white bun and colorful shrimp chips, wasn't overly salty. 
BBQ Combination Platter 1/2 size: This was my favorite along with the duck, I probably would have just gone with the full order and just taken off something else we ordered, the dish comes with fried chicken, jelly fish, pork loaf slices, meat loaf slices, and cha shu pork. 
Honey Walnut Shrimp: Disappointing portion size, there was literally like 7 pieces of shrimp on there.....for $16 bux? Man we got jipped hard, I probably would recommend putting that money into a different dish.
Clams in vermicelli special broth: clams were good but the broth wasn't that special, it was sort of bland, but it was different than the usual ways people order clams at Chinese restaurants.
Steamed Egg plant with garlic sauce: Wasn't really garlic sauce, more like just sauteed egg plants with crushed garlic sprinkled on top, so technically, it needed some sauce.
Yang Chow Fried Rice: decent, no real complaints from this, probably need some more salt.
Pan Fried Chinese Broccoli: probably our only real healthy dish, it was good, nothing memorable from it, but we did finish it.

Overall, this restaurant is a decent Chinese joint.",3
152823,JcE7wl4fPD7CA6asE3g8kA,zFcd_gelAUEwAvJOgiZpvg,"Despite all the awards, there was certainly nothing spectacular about the meal - or the experience. 

We were promptly greeted and seated - right under a TV airing Glee, and a speaker playing Top 40 from the 90s. A few people were seated in our section after we were...all American. The Asians were seated on the opposite side of the restauraunt. 

We weren't offered any chopsticks...because we are American. 

The food was really, really not great - especially for $30 per person. I could have ordered the same quality and taste from china a go go...maybe even Panda Express, for half the price. 

But...the tea was good. 
2/5 would not dine again.",2
152824,6WlAKs8hcV3SLwoNZcoeUQ,zFcd_gelAUEwAvJOgiZpvg,"Well, first off, we found that Chinatown in Las Vegas is nothing like Chinatown in San Francisco. It is a bunch of shops and mini-malls spread out along about a two-mile stretch of Spring Mountain Road, west of the I-15.

Joyful House has been listed as one of the best Chinese restaurants in Las Vegas, but in my opinion it's not THE best. 

My wife and I and two high-school girls from Shanghai tried it out the other afternoon for an early dinner, and they, at least, seemed to think the food was somewhat authentic. We started out with bowls of West Lake Egg Flower Chowder, which I thought was somewhat bland. Adding a small amount of chili paste and a splash of shoyu (soy sauce) helped.

They ordered steamed chicken with ginger and mustard greens with mushrooms, but didn't seem to eat much of the greens. My wife and I tried the Pan Fried Spinach with Garlic, Barbecued Pork Fried Rice and Chicken Chow Fun. The latter actually wasn't much fun, as the noodles turned out to be really thick and hard to handle. We should have ordered the skinny noodles instead. I thought the fried rice was very good. 

Serving sizes here are huge, so we had the leftovers boxed up and we found a couple of homeless guys down the street who really appreciated them.

We could have ordered a bit less and still fed one homeless person, but we got out the door for $95 (including tip) and thought it was quite a bit better than the typical Chinese place.",4
152825,jobgh9xFD_rgxZ3WlsF_VA,zFcd_gelAUEwAvJOgiZpvg,"Not too good, not too bad.  My husband and I ordered the salt & pepper calamari, clams in black bean sauce and sesame chicken.  The calamari was pretty good, a little overrated but came out nice and crispy w/ salt and red pepper seasoning and some sliced Serrano peppers that were hella spicy.  The clams in black bean sauce wasn't that good, the sauce was super salty (we ordered it after reading all the rave reviews on it).  The sesame chicken was good, it's our safe go to dish whenever we eat Chinese food.  Our bill came out to $47.24 including a HongKong iced tea that was never refilled, a little disappointing since it cost $3.75.  Perhaps I'm just cheap but I'm used to paying $2.50~ for iced tea w/ unlimited refills.  Another disappointment was the cleanliness, lots of dust on the wood window sills along the restaurant.  Makes you wonder what the kitchen looks like.  Better get to cleaning before Darcy Spears hits them up and they end up on Action 13 new's Dirty Dining!  Eeeks.",2
152826,4N7z1bj4dVA8_Dj9-4RNYw,zFcd_gelAUEwAvJOgiZpvg,"Needing to get away from the Vegas strip for awhile, we searched on Yelp for a good Chinese restaruarnt and our party of 6 decided to come here for dinner.

We ordered:
3/5 Spicy hot and sour soup $14.25
3/5 Imperial peking duck $39
4/5 Seafood combo claypot with tofu $15.50
3/5 Eggplant, pork and bamboo claypot $12.50
5/5 Taiwan A vegetables $11.50
3/5 Yang Chow fried rice $11.95
Tsing Tao beer $3 each

The Peking duck was a bit disappointing as the skin was not as flavorful and crispy and the man who filleted the skin did not do a very good job. There were uneven pieces but nevertheless, we got to have Peking duck. The claypots were okay. The sauce was a bit heavy. The stir-fried A vegetables was the best! Over all we had a fun meal but the quality was just okay.",3
152827,MylxnBghWqB-8g9x5lUAYA,zFcd_gelAUEwAvJOgiZpvg,"We ventured out to Joyful House with another couple and had another very good meal but not a five-star dining experience.  The broth of Seafood Wor Wonton Soup was quite flavorful, and the filled wontons very memorable, but a scary-looking Calamari, tough scallops, and inferior pork made the soup a story of contrasts.  Average-sized pan-fried Potstickers were good and I received my several requested condiments of sliced ginger, Sweet & Sour Sauce, Potsticker Sauce with onions, Hoisin Sauce, and Hot Chili Oil without any difficulty, and Shrimp-Fried Rice with carrots and peas was very good.  

Beef & Snow Peas with Black Mushrooms in Oyster Sauce was a sumptuous Cantonese dish, and Kung Pao Chicken had a nice level of controlled heat.  Service by the well-trained and disciplined staff was consistently on the ball and responsive to needs.

Four solid stars this time out!",4
152828,gkogS8JlYnioe1odidLPCQ,zFcd_gelAUEwAvJOgiZpvg,Great decor! Excellent food! Informed watier! Garlic Shrimp were to DIE for!,5
152829,VdJa3dQdJnhkq5-qdCjKuA,zFcd_gelAUEwAvJOgiZpvg,"First time here. So delicious! Honey walnut shrimp, sweet and sour shrimp.....holy hell. So good. I've never had shrimp so good. Everything was so good. The service was very friendly and helpful. My first Chinese food since moving to Vegas in July, 2013. I can't wait to bring visitors here.",5
